Frequency=3500(MHz)

Phi 	Theta	     ETotal.dB	         E(Phi).AmpdB	    E(Theta).AmpdB	     E(Phi).Phase	     E(Theta).Phase
0.41887902048	-1.2042771839	-8.47901165266262	-20.8899161703186	-8.73573587094286	0.317161020002513	-0.988025704624746
0.41887902048	-1.1519173063	-9.32840910754781	-20.4483093762202	-9.67766191394891	0.234967504805599	-0.863690362845813
0.41887902048	-1.0995574288	-10.9888605030747	-21.031026237283	-11.4417754983468	-0.0128258732319842	-0.760845400982214
0.41887902048	-1.0471975512	-11.5960822496934	-19.7873274172777	-12.3103907235849	-0.369289624854526	-0.681055698159881
0.41887902048	-0.9948376736	-11.0162899339974	-19.2756821117679	-11.7185273162192	-0.609565286290271	-0.573143744224072
0.41887902048	-0.9424777961	-10.9029120031765	-21.8951958137809	-11.2630235940792	-0.730929061660827	-0.469862772675561
0.41887902048	-0.8901179185	-11.1936804822219	-24.3223511410201	-11.4103028733282	-0.359521464238654	-0.435863115018395
0.41887902048	-0.837758041	-10.8205290840364	-20.123086928657	-11.3629911129983	-0.0478614710983843	-0.470761982681437
0.41887902048	-0.7853981634	-10.5090099542245	-18.0932954699148	-11.3413658553604	-0.198576531477145	-0.490717105554411
0.41887902048	-0.7330382858	-11.5482807106557	-19.2358311352121	-12.3591320242641	-0.552842879810585	-0.453998622879854
0.41887902048	-0.6806784083	-12.9237229902118	-20.3283513467858	-13.7950022317292	-0.804565848700655	-0.361325865057917
0.41887902048	-0.6283185307	-12.7698230525943	-19.7511239778365	-13.741025502728	-0.614013828796675	-0.273936230145305
0.41887902048	-0.5759586532	-12.0627637261872	-18.7874451148792	-13.1007248472871	-0.444665994221545	-0.260937145588872
0.41887902048	-0.5235987756	-12.8463324133188	-19.1519049528832	-14.0047380596859	-0.50093194231955	-0.277287109240254
0.41887902048	-0.47123889804	-14.045101295021	-18.4466961751109	-16.003330265733	-0.599483554787079	-0.225994571366823
0.41887902048	-0.41887902048	-13.2670954697333	-16.504649471767	-16.0614439620444	-0.609685102712187	-0.0990995977526092
0.41887902048	-0.36651914292	-12.5723313602171	-16.1769223783139	-15.0599609750799	-0.653469481509033	-0.10671154346147
0.41887902048	-0.31415926536	-14.3494796862844	-18.0295819849615	-16.7796093557498	-0.739900669054714	-0.246619185953315
0.41887902048	-0.2617993878	-17.7446886339511	-18.8522076758944	-24.2210175061289	-0.718557989473287	-0.423357991974625
0.41887902048	-0.20943951024	-16.0274001029552	-16.0638815259576	-36.8027534570105	-0.670174673259795	1.6231738789362
0.41887902048	-0.15707963268	-13.4378480326136	-13.5160700340999	-30.9214542016276	-0.714950420423558	1.51785289151977
0.41887902048	-0.10471975512	-13.2080605501157	-13.2512673958529	-33.2519635521018	-0.677900489371794	-0.390496993074844
0.41887902048	-0.05235987756	-14.0816204222314	-14.2525599859412	-28.2162270660501	-0.401443267106267	-1.17168677749093
0.41887902048	-4.4408920985E-16	-14.1451366993604	-14.1833109189233	-34.7243512703057	-0.141752273947871	-2.64397634991798
0.41887902048	0.05235987756	-13.5355514323351	-14.0171224314705	-23.3253520457467	2.85480155236416	-0.241066320021027
0.41887902048	0.10471975512	-12.3094755609724	-13.5881938530593	-18.2432528428266	2.51606455908068	0.146749142219797
0.41887902048	0.15707963268	-11.655340608316	-13.7847060793015	-15.7719496360342	2.37555583265739	0.322838947032254
0.41887902048	0.20943951024	-12.7841587669764	-15.7526843313957	-15.8366388457638	2.43476230875837	0.0348990836776748
0.41887902048	0.2617993878	-13.0060443061348	-18.0023751602267	-14.6586276306266	2.47043783785062	-0.386680997435289
0.41887902048	0.31415926536	-12.1820414237459	-17.7530900153227	-13.592250900707	2.37776052310634	-0.36687513676429
0.41887902048	0.36651914292	-11.6681419168574	-16.1996649347804	-13.5540497353694	2.37628311168441	-0.164569470992285
0.41887902048	0.41887902048	-11.7977035236645	-16.158880870318	-13.7791285930751	2.42850554815295	-0.231611045850329
0.41887902048	0.47123889804	-11.4965383118231	-17.7302163485406	-12.6771611449362	2.45332212058043	-0.494640954883688
0.41887902048	0.5235987756	-10.5054221893825	-18.8356128855691	-11.1953524052973	2.50960077088668	-0.523242053892089
0.41887902048	0.5759586532	-9.91074686830475	-18.3767274297649	-10.5777197670165	2.57947609621033	-0.411326703899243
0.41887902048	0.6283185307	-9.76235298929678	-18.1614877613451	-10.4405223179725	2.47774598592686	-0.400523475786745
0.41887902048	0.6806784083	-9.67079359962178	-18.2223391565359	-10.3237247281099	2.26322868053445	-0.490073174260624
0.41887902048	0.7330382858	-9.73222286686698	-17.9742534211895	-10.4375144381966	2.30683735676927	-0.511556127170306
0.41887902048	0.7853981634	-10.0939978392331	-17.6257906794078	-10.9375247250044	2.6100460349269	-0.486020175558318
0.41887902048	0.837758041	-10.2940775440778	-18.1123417803409	-11.0785768321646	2.76138512292122	-0.580157680075309
0.41887902048	0.8901179185	-9.8464014985088	-19.5613091120694	-10.3368402101908	2.55762451909465	-0.754710126153154
0.41887902048	0.9424777961	-9.19093470099565	-19.0620681226537	-9.66306703683513	2.34127780321315	-0.844153986113171
0.41887902048	0.9948376736	-8.97128913205473	-18.1857507938256	-9.52560755027381	2.442719078244	-0.857233587345064
0.41887902048	1.0471975512	-8.7038910116555	-18.4412511580288	-9.19165325274378	2.59142687323661	-0.87413972927108
0.41887902048	1.0995574288	-8.09886624697634	-19.494481842873	-8.42580558012913	2.63616194450978	-0.92444607254271
0.41887902048	1.1519173063	-7.58260724247339	-20.3501535458429	-7.81853144258869	2.71021744722347	-0.983066630383898
0.41887902048	1.2042771839	-7.4980553217797	-21.8300769537508	-7.66125395886162	2.89745236382181	-1.01301645251142
0.41887902048	1.2566370614	-7.6394701224161	-25.4876989493392	-7.71134051089629	2.95592810237663	-0.983063283184193
0.41887902048	1.308996939	-7.59927577197143	-27.5308436198753	-7.64362059037792	2.42119553785156	-0.929609693834159
0.41887902048	1.3613568166	-7.28259321990053	-24.6423424922738	-7.36309926050101	2.21368308022672	-0.935838826358233
0.41887902048	1.4137166941	-6.9426966524621	-26.1487795758448	-6.99515277499523	2.2873923119554	-0.989806143985295
0.41887902048	1.4660765717	-6.98759002491876	-33.7887198266029	-6.99667084964589	1.77236480449132	-1.00911323718636
0.41887902048	1.5184364492	-7.62914030415011	-28.697447538983	-7.6632326661169	1.30202332272771	-1.00973812598122
0.41887902048	1.5707963268	-8.19197599851275	-22.9677931013575	-8.33904987597954	1.83185198246493	-1.10107473572245
0.41887902048	1.6231562044	-7.88306940155366	-21.8446724399269	-8.0611001998861	2.21291242917775	-1.24800585596646
0.41887902048	1.6755160819	-7.66136449424468	-27.1522895776896	-7.71047165753051	2.77847545993267	-1.29192933930068
0.41887902048	1.7278759595	-8.21552603517694	-32.7179033024271	-8.23095432436402	-2.24682035853583	-1.28013018270944
0.41887902048	1.780235837	-8.59758696774573	-40.220695872115	-8.60057663528232	1.34654227639058	-1.3588833247065
0.41887902048	1.8325957146	-7.57899888630303	-24.5419443122509	-7.66728586182529	1.43833954868329	-1.45748812151406
0.41887902048	1.8849555922	-6.92741631544217	-25.2230445222352	-6.99219864794781	1.44714288006461	-1.42283540466873
0.41887902048	1.9373154697	-7.80794307595719	-35.4510012674624	-7.81542222858689	-0.541232144844043	-1.34134886647379
0.41887902048	1.9896753473	-8.97421675353749	-21.389350899532	-9.23068354141185	-0.63355002083839	-1.42013180386982
0.41887902048	2.0420352248	-8.0572018272859	-16.1194133436155	-8.79498771827372	-0.0645256829559226	-1.64071527947581
0.41887902048	2.0943951024	-6.68051368101714	-14.2914525524151	-7.50725979442505	0.383874923205514	-1.68288719928788
0.41887902048	2.14675498	-6.76281929096417	-16.5536530438578	-7.2442691526894	0.874628742117409	-1.60089550392882
0.41887902048	2.1991148575	-7.24188480220257	-19.5983840757455	-7.50194414905567	1.39952575741096	-1.57397231232119
0.41887902048	2.2514747351	-7.16255735365606	-19.0647763673358	-7.45227004517484	1.0839764522827	-1.63300329607471
0.41887902048	2.3038346126	-6.66437783671028	-14.7974579335916	-7.38916734235085	0.772966791382332	-1.64919332774316
0.41887902048	2.3561944902	-6.56945406880135	-13.8747457240879	-7.46311380435164	0.819987647696803	-1.60787762024979
0.41887902048	2.4085543678	-6.42337144595411	-15.8511920670424	-6.94943723376826	0.920274046224501	-1.60681637545236
0.41887902048	2.4609142453	-6.08044515211914	-18.1680642797315	-6.35765533794318	0.886240617899974	-1.62735817188912
0.41887902048	2.5132741229	-6.83266532637868	-19.8646154713024	-7.05429277414265	1.002209554322	-1.57179429897992
0.41887902048	2.5656340004	-8.42995516323519	-21.4781927558432	-8.650731543331	1.46619676524833	-1.43965813261541
0.41887902048	2.617993878	-8.87953732755655	-24.6413363415905	-8.99633418699369	1.23647290948928	-1.44822342554642
0.41887902048	2.6703537556	-7.97650930034427	-20.1002244622377	-8.25135085953724	0.00746571865106856	-1.6660140120933
0.41887902048	2.7227136331	-8.37477968826498	-18.2398044598716	-8.84761410266225	-0.316018034430145	-1.91015038801292
0.41887902048	2.7750735107	-11.4390427518597	-27.7633481322013	-11.5414818294842	-0.35213328311991	-2.05471143050792
0.41887902048	2.8274333882	-12.4013722954032	-21.0664112612178	-13.0361674962925	1.14366354691398	-1.75671189024545
0.41887902048	2.8797932658	-8.03603653891741	-11.6768292176285	-10.4958796783614	0.786754278649664	-1.44990474478343
0.41887902048	2.9321531434	-6.73328595148473	-8.97533191774962	-10.6775862271031	0.619498073141133	-1.53413810703845
0.41887902048	2.9845130209	-9.73112908810897	-11.5258745476998	-14.4354564817735	0.526907682797461	-2.07777199364051
0.41887902048	3.0368728985	-12.6830869460264	-14.8382855999937	-16.759183936759	0.376201448908148	-2.64092150944015
0.41887902048	3.089232776	-11.6277126801274	-11.8031399180879	-25.6520039041062	0.355281475469554	-2.22583744932559
0.41887902048	3.1415926536	-9.35775266326061	-9.63193551217865	-21.491563129156	0.457412092691609	0.796145020843102
0.47123889804	-3.1415926536	-9.35855282626449	-9.75491591956414	-19.9521382304255	-2.68880671010254	-2.40255336641472
0.47123889804	-3.089232776	-9.05807067883531	-12.0389879201196	-12.0979534980127	-2.54737894978936	-1.7148286094708
0.47123889804	-3.0368728985	-9.04482936795908	-14.5481205247108	-10.4813160104484	-2.49136518884135	-1.54750732521387
0.47123889804	-2.9845130209	-8.44304952464385	-10.6597726065989	-12.4250975774636	-2.51781325722958	-2.18117979025562
0.47123889804	-2.9321531434	-4.67766500772928	-8.01853233902583	-7.38078906676099	-2.31364046941537	-2.66560128407208
0.47123889804	-2.8797932658	-3.04141893838109	-9.88434208072522	-4.04800169535506	-1.81055290767053	-2.37693092233099
0.47123889804	-2.8274333882	-2.14131041932388	-14.0287975730347	-2.43204122073115	-0.934938637490071	-2.01047693664041
0.47123889804	-2.7750735107	-2.60705981821288	-25.5979877625734	-2.62892657608121	0.109241402385538	-1.88180381122371
0.47123889804	-2.7227136331	-3.67707545750866	-17.2678470245546	-3.87133571623513	3.03589406946032	-2.02159368632078
0.47123889804	-2.6703537556	-3.85642084030552	-14.7259513484999	-4.22730965333722	-2.58266990057702	-2.11646131466913
0.47123889804	-2.617993878	-3.58729338764598	-15.2341161988018	-3.89519073587359	-1.7024889036402	-1.93906067272172
0.47123889804	-2.5656340004	-2.7928571394975	-15.5936915062749	-3.02693049297634	-1.30852613220023	-1.76268980244585
0.47123889804	-2.5132741229	-1.98011266909024	-16.3974717013656	-2.14007659521047	-1.57237294371841	-1.76781552234189
0.47123889804	-2.4609142453	-1.26492499921907	-13.779281047589	-1.51542842800093	-1.77997859521792	-1.81736320689419
0.47123889804	-2.4085543678	-1.08424367959277	-11.6795381327073	-1.48044349076212	-1.82733301709716	-1.79598641604859
0.47123889804	-2.3561944902	-1.39047999804827	-11.6598376635152	-1.8191320189588	-1.97568811307998	-1.77126284785291
0.47123889804	-2.3038346126	-1.77844702158991	-13.9637320688548	-2.04929643396472	-2.03230117759128	-1.83072995870229
0.47123889804	-2.2514747351	-2.2619115828413	-17.2599941228879	-2.4015285514214	-1.48637083866419	-1.89554887350779
0.47123889804	-2.1991148575	-3.232727152066	-15.9057019105875	-3.47399210454393	-1.06040602743606	-1.83089903569028
0.47123889804	-2.14675498	-3.949940940419	-16.6159988865073	-4.19160135118095	-1.48534887782287	-1.62748657340588
0.47123889804	-2.0943951024	-3.08574385735639	-17.5888907562563	-3.24252179122375	-2.25482540383672	-1.51819036214778
0.47123889804	-2.0420352248	-2.14912829487018	-22.941944939163	-2.18546270388536	-2.92867654353002	-1.58183639271016
0.47123889804	-1.9896753473	-2.51284681499537	-27.3664677642188	-2.52707447259715	0.980656420802296	-1.6939334729902
0.47123889804	-1.9373154697	-4.33158864948518	-21.4519427715031	-4.41670198602935	-0.0122334322442862	-1.75795222366701
0.47123889804	-1.8849555922	-6.28344988891909	-19.0806844603241	-6.5177226729478	-0.654242162809107	-1.66022334394899
0.47123889804	-1.8325957146	-6.74499661796694	-20.2391790783019	-6.94372719987775	-0.731439818046071	-1.44091254839737
0.47123889804	-1.780235837	-6.58799442515974	-25.0470815389443	-6.65036654049871	0.225029887154473	-1.31246565099783
0.47123889804	-1.7278759595	-6.76956930359767	-21.3791703409578	-6.92248338432078	0.913464192852711	-1.24932643475406
0.47123889804	-1.6755160819	-6.86471224764703	-20.7999586005058	-7.0438494338085	0.416899502637595	-1.1414687042921
0.47123889804	-1.6231562044	-6.22782314505075	-19.0641275061497	-6.45994074134907	-0.239403929387736	-1.00829452696951
0.47123889804	-1.5707963268	-5.87408991456132	-21.7512183480543	-5.98778556446274	-0.477708840228404	-0.954993932448115
0.47123889804	-1.5184364492	-5.96685397376956	-35.5866910819499	-5.97159680554121	0.45229302219198	-0.991894911632524
0.47123889804	-1.4660765717	-5.92113567186878	-26.1175650322836	-5.96284422591502	1.22992189670219	-1.02611776338139
0.47123889804	-1.4137166941	-6.04653736271801	-22.0932646040868	-6.15582333673125	0.63556052589961	-0.98831510496648
0.47123889804	-1.3613568166	-6.93834369602287	-21.5997197887636	-7.08941372336122	0.361261237530482	-0.938740610350931
0.47123889804	-1.308996939	-8.27218939516865	-24.1184105624698	-8.38670786487103	0.379193650376711	-0.96217883837924
0.47123889804	-1.2566370614	-8.72888040048594	-23.6278957961485	-8.87177235621114	0.439810255664982	-1.00513207159509
0.47123889804	-1.2042771839	-8.67264390492272	-20.9918797749889	-8.9350132865907	0.363165871504432	-0.945311286555668
0.47123889804	-1.1519173063	-9.5384913233621	-20.5794631619248	-9.89441918443058	0.271089904486301	-0.820750360485795
0.47123889804	-1.0995574288	-11.2387000168804	-21.2173441838709	-11.6986542881993	0.0273956071820543	-0.708918230744667
0.47123889804	-1.0471975512	-11.8633828352434	-19.9957754580226	-12.5882972136987	-0.330316264548847	-0.621091361681515
0.47123889804	-0.9948376736	-11.2493693342135	-19.5444970603316	-11.9453652403961	-0.567762665963488	-0.514091934798916
0.47123889804	-0.9424777961	-11.1032267813003	-22.3483990455989	-11.4421513982866	-0.676582862288632	-0.41420615560208
0.47123889804	-0.8901179185	-11.3827887369593	-24.5679986020509	-11.5965391747122	-0.291408175263592	-0.383682089795684
0.47123889804	-0.837758041	-11.0243294555027	-20.1307294145156	-11.5935695509284	-0.027108215159075	-0.423200372445883
0.47123889804	-0.7853981634	-10.7299635014476	-18.1495829727361	-11.5979193362357	-0.186380520282862	-0.44647826603386
0.47123889804	-0.7330382858	-11.8100538890077	-19.4987233917816	-12.620675522661	-0.533102399751192	-0.407665408359702
0.47123889804	-0.6806784083	-13.2148767654214	-20.7648870821464	-14.054508213324	-0.783390444087394	-0.313728269999408
0.47123889804	-0.6283185307	-13.0308119198906	-20.0203265705947	-13.9999583993717	-0.584388596874945	-0.233771041195789
0.47123889804	-0.5759586532	-12.3284122601049	-18.951326344077	-13.3942620789717	-0.4140039201754	-0.228018069109865
0.47123889804	-0.5235987756	-13.206551378908	-19.4351958551427	-14.3887478330554	-0.464527632240923	-0.2449023912942
0.47123889804	-0.47123889804	-14.4769864878472	-18.7790458713966	-16.4929601027204	-0.569301481978671	-0.188227753000933
0.47123889804	-0.41887902048	-13.5824120057526	-16.6840706741578	-16.5032355551189	-0.591486382243688	-0.0598547419242364
0.47123889804	-0.36651914292	-12.8166590806252	-16.2768138165035	-15.4193588762369	-0.643657442251279	-0.072594102794723
0.47123889804	-0.31415926536	-14.6925536724135	-18.204125102616	-17.2534991905757	-0.740703375712175	-0.209189320291479
0.47123889804	-0.2617993878	-18.2697156947314	-19.1524917791241	-25.6229672079145	-0.731561099409944	-0.361453966976742
0.47123889804	-0.20943951024	-16.2249858206696	-16.3183193460537	-32.9490354183939	-0.678982969318689	2.00703449117528
0.47123889804	-0.15707963268	-13.5835024824964	-13.7032694766797	-29.2377199732034	-0.717189685787732	1.81248716885803
0.47123889804	-0.10471975512	-13.4014890004962	-13.4130943994187	-39.138532786446	-0.676204106004932	-0.37134142452632
